move,-8.534074,-0.5156232
move,-9.670925,-0.4562184
move,-10.852338,-0.4057612
move,-11.979713,-0.39591795
move,-13.0905075,-0.417013
move,-14.267025,-0.45052359
move,-15.426978,-0.48614275
move,-16.95548,-0.52491856
move,-18.207125,-0.448196
move,-19.310648,-0.38212243
move,-20.457575,-0.30725905
move,-21.667059,-0.2738248
move,-22.871222,-0.29621363
move,-23.986053,-0.35610908
move,-25.086653,-0.45937788
move,-26.25412,-0.5561603
move,-27.455564,-0.641916
move,-28.615166,-0.6802469
move,-29.735546,-0.62421286
move,-30.833792,-0.4599081
move,-31.93089,-0.22508848
move,-33.106834,0.0355921
move,-34.0578,0.21603183
cluster,2
move,-3.2237322,-21.943058
move,-8.780979,-21.527552
move,-13.991585,-19.56655
move,-17.541693,-15.453301
move,-18.634007,-10.085922
move,-17.948671,-4.5661325
move,-15.156115,0.16241622
move,-11.580645,4.4693894
move,-8.924598,9.284104
move,-7.400736,14.616355
move,-7.651739,20.09363
move,-9.995162,25.063889
move,-13.232514,29.540276
move,-16.69616,32.935417
