move,-4.3577905,44.948154
move,-4.103721,44.900497
move,0.5783318,42.733463
move,0.06269103,37.283253
move,0.039083112,31.787195
move,-0.62961864,26.21846
move,-1.2390666,20.680548
move,-1.8229862,15.195034
move,-3.6580784,10.04524
move,-7.173984,5.7808595
move,-11.0304,1.7305009
move,-10.977554,-3.1577756
move,-6.1318007,-5.8643565
move,-4.43868,-6.4015265
cluster,2
move,-26.499939,0.5
move,-25.945644,0.46365288
move,-24.808558,0.3393874
move,-23.622917,0.20417082
move,-22.404966,0.11809183
move,-21.207167,0.06441606
move,-20.080492,0.021353863
move,-18.964567,-0.014644757
move,-17.810097,-0.049520217
move,-16.671688,-0.053361565
move,-15.506907,-0.00316111
move,-14.332111,0.024442364
move,-13.130033,-0.11063253
move,-11.937735,-0.2816389
move,-10.707253,-0.45759526
move,-9.547552,-0.6234302
move,-8.355182,-0.79393643
move,-7.184589,-0.96132845
move,-6.445683,-1.0669904
