move,79.00521,-241.85008
move,79.93355,-242.02019
move,80.89883,-242.11894
move,81.93811,-241.99142
move,82.832924,-241.46776
move,83.49145,-240.6521
move,83.8949,-239.68262
move,84.104294,-238.66121
move,84.16661,-237.63834
move,84.09713,-236.59775
move,83.91075,-235.56198
move,83.67389,-234.54564
move,83.4202,-233.52397
move,83.163994,-232.51228
move,82.89804,-231.49374
move,82.62628,-230.47675
move,82.349625,-229.45164
move,82.07328,-228.43587
move,81.795204,-227.40173
move,81.52526,-226.38425
move,81.18717,-225.12454
move,80.80538,-223.84041
move,80.3722,-222.53598
move,79.921585,-221.24971
move,79.42958,-220.0038
move,78.826065,-218.79514
move,78.178604,-217.63538
move,77.50136,-216.47934
move,76.87537,-215.4677
move,76.194786,-214.40855
move,75.49834,-213.33218
move,74.81029,-212.26411
move,74.12883,-211.1646
move,73.469,-210.02522
move,72.85212,-208.88834
move,72.35724,-207.81955
move,71.92609,-206.68625
move,71.57873,-205.53671
move,71.33432,-204.3845
move,71.14495,-203.19836
move,70.99288,-202.05347
move,70.831245,-200.66525
move,70.67478,-199.2882
move,70.52085,-197.92249
move,70.36561,-196.5453
move,70.23361,-195.37466
move,70.102936,-194.21553
move,69.97221,-193.0564
move,69.792656,-191.68222
move,69.508865,-190.33792
move,69.1351,-189.0034
move,68.75281,-187.91386
move,68.195206,-186.67052
move,67.56856,-185.46028
move,66.89078,-184.2646
move,66.10395,-183.13763
move,65.32684,-181.99005
move,64.82277,-180.73386
move,64.64465,-179.36017
move,64.59447,-177.98737
move,64.68377,-176.82463
move,64.889046,-175.47743
move,65.09114,-174.32852
move,65.33894,-172.95308
move,65.5582,-171.5963
move,65.70936,-170.43962
move,65.86467,-169.07393
move,66.01889,-167.68481
move,66.178566,-166.57617
move,66.38018,-165.52449
move,66.593636,-164.47514
move,66.78488,-163.57874
move,67.00928,-162.53168
move,67.23386,-161.48465
move,67.46033,-160.42873
move,67.683,-159.39058
move,67.90566,-158.35242
move,68.0979,-157.45624
move,68.32439,-156.40033
move,68.55273,-155.33556
move,68.78304,-154.25262
move,68.97353,-153.32823
move,68.78304,-154.25262
move,69.18966,-152.2794
move,69.40762,-151.22171
move,69.59713,-150.33424
move,69.87901,-149.28271
move,70.201706,-148.43507
move,70.69641,-147.48598
move,71.31959,-146.57162
move,72.02203,-145.76436
move,72.829865,-145.04863
move,73.56745,-144.50478
move,74.485466,-143.91937
move,75.43248,-143.38174
move,76.404465,-142.83298
move,77.30161,-142.24902
move,78.001945,-141.65869
move,78.731514,-140.83937
move,79.24367,-140.06886
move,79.74043,-139.1206
move,80.10833,-138.28119
move,80.51071,-137.2693
move,80.882515,-136.25546
move,81.22318,-135.20216
move,81.44027,-134.14432
move,81.658455,-133.08672
move,81.82547,-132.02917
move,81.922676,-130.96292
move,81.95798,-129.90186
move,81.94311,-128.8675
move,81.87315,-127.808205
move,81.7488,-126.790405
move,81.590355,-125.768074
move,81.4305,-124.76432
move,81.26922,-123.75161
move,81.102066,-122.71227
move,80.939804,-121.7273
move,80.762184,-120.67129
move,80.59408,-119.67809
move,80.4185,-118.658554
move,80.24725,-117.656685
move,80.086006,-116.65317
move,79.92777,-115.63079
