move,-20.154497,-47.853035
move,-18.97188,-47.965816
move,-17.760345,-48.062233
move,-16.552715,-47.97519
move,-15.473443,-47.465103
move,-14.530953,-46.692486
move,-13.72468,-45.80528
move,-12.919493,-44.894714
move,-12.179923,-44.058285
move,-11.389258,-43.216763
move,-10.543507,-42.446617
move,-9.605287,-41.709484
move,-8.611206,-41.0296
move,-7.586644,-40.40694
move,-6.537425,-39.782455
move,-5.4882116,-39.157955
move,-4.4338236,-38.542492
move,-3.4426012,-38.06585
move,-2.35069,-37.584026
move,-1.2534605,-37.100628
move,-0.17078185,-36.59844
move,0.9070946,-36.085987
move,1.9387591,-35.486874
move,2.9597938,-34.8274
move,3.9894943,-34.16105
move,4.118787,-34.077385
cluster,7
move,19.75275,-0.4999981
move,18.75747,-0.47967196
move,17.619173,-0.497585
move,16.50839,-0.51942444
move,15.359014,-0.5357731
move,14.15465,-0.5531774
move,12.977927,-0.57870644
move,11.8232,-0.60375834
move,10.629981,-0.6296452
move,9.530713,-0.6534939
move,9.148469,-0.6994764
move,7.962697,-0.8350804
move,7.2901907,-0.9119878
